COD. PRODUCTO,AÑO,MES,MES NUMERO,DESCRIPCION,CATEGORIA,UNIDADES VENDIDAS,VALOR,INVENTARIO FINAL
122108,2023,Febrero,2,DOBLE O CARTA 3.1   12 MM  CAJA X 100 BLANCO,ANILLO DOBLE O,0,0,754
122107,2023,Febrero,2,DOBLE O CARTA 3.1   12 MM  CAJA X 100 NEGRO,ANILLO DOBLE O,11,508250,254
122109,2023,Febrero,2,DOBLE O CARTA 3.1   12 MM  CAJA X 100 PLATA,ANILLO DOBLE O,0,0,182
122110,2023,Febrero,2,DOBLE O CARTA 3.1   14 MM  CAJA X 100 BLANCO,ANILLO DOBLE O,0,0,280
122111,2023,Febrero,2,DOBLE O CARTA 3.1   14 MM  CAJA X 100 NEGRO,ANILLO DOBLE O,8,518375,265
111001,2023,Febrero,2,ROLLO 113 MM X 60 MTS 175 MICRAS,LAMINACION,26,746460,1353
111002,2023,Febrero,2,ROLLO 113 MM X 60 MTS 250 MICRAS,LAMINACION,63,2642640,313
111003,2023,Febrero,2,ROLLO 226 MM X 60 MTS 125 MICRAS,LAMINACION,149,6741850,463
111004,2023,Febrero,2,ROLLO 226 MM X 60 MTS 175 MICRAS,LAMINACION,18,1205160,144
111005,2023,Febrero,2,ROLLO 226 MM X 60 MTS 250 MICRAS,LAMINACION,0,0,0
111007,2023,Febrero,2,ROLLO 300 MM X 60 MTS 125 MICRAS,LAMINACION,0,0,0
111008,2023,Febrero,2,ROLLO 300 MM X 60 MTS 250 MICRAS,LAMINACION,4,456000,51
111018,2023,Febrero,2,ROLLO 350 MM X 60 MTS 250 MICRAS,LAMINACION,0,0,324
111010,2023,Febrero,2,ROLLO 375 MM X 60 MTS 125 MICRAS,LAMINACION,2,160000,210
111013,2023,Febrero,2,ROLLO 375 MM X 75 MTS 75 MICRAS MATTE,LAMINACION,0,0,134
111014,2023,Febrero,2,ROLLO 450 MM X 75 MTS 75 MICRAS BRILLANTE,LAMINACION,3,234300,30
111019,2023,Febrero,2,ROLLO 540 MM X 60 MTS 125 MICRAS,LAMINACION,0,0,0
111020,2023,Febrero,2,ROLLO 540 MM X 60 MTS 175 MICRAS,LAMINACION,0,0,0
111016,2023,Febrero,2,ROLLO 680 MM X 60 MTS 125 MICRAS BRILLANTE,LAMINACION,20,3840000,146
112001,2023,Febrero,2,ROLLO BOPP BRILLANTE 250 MM X 4000 MT 18 MIC,PLASTIFICACION,9,3066060,111
112002,2023,Febrero,2,ROLLO BOPP BRILLANTE 300 MM X 4000 MT 18 MIC,PLASTIFICACION,14,5726460,95
112003,2023,Febrero,2,ROLLO BOPP BRILLANTE 330 MM X 200 MT 23 MIC,PLASTIFICACION,0,0,0
112006,2023,Febrero,2,ROLLO BOPP BRILLANTE 345 MM X 4000 MT 18 MIC,PLASTIFICACION,33,16063720,224
112026,2023,Febrero,2,ROLLO BOPP BRILLANTE 400 MM X 4000 MT 18 MIC,PLASTIFICACION,7,3762440,100
112007,2023,Febrero,2,ROLLO BOPP BRILLANTE 445 MM X 4000 MT 18 MIC,PLASTIFICACION,8,4749450,3
112029,2023,Febrero,2,ROLLO BOPP BRILLANTE 495 MM X 2000 MT 18 MIC,PLASTIFICACION,2,642000,62
112008,2023,Febrero,2,ROLLO BOPP BRILLANTE 495 MM X 4000 MT 18 MIC,PLASTIFICACION,47,31623740,77
112028,2023,Febrero,2,ROLLO BOPP BRILLANTE 595 MM X 4000 MT 18 MIC,PLASTIFICACION,9,5231950,35
112009,2023,Febrero,2,ROLLO BOPP BRILLANTE 695 MM X 4000 MT 18 MIC,PLASTIFICACION,0,0,0
112024,2023,Febrero,2,ROLLO BOPP MATE 200 MM X 4000 MT 18 MIC,PLASTIFICACION,0,0,0
112010,2023,Febrero,2,ROLLO BOPP MATE 250 MM X 4000 MT 18 MIC,PLASTIFICACION,30,11638560,89
112011,2023,Febrero,2,ROLLO BOPP MATE 300 MM X 4000 MT 18 MIC,PLASTIFICACION,25,9966940,160
112012,2023,Febrero,2,ROLLO BOPP MATE 330 MM X 200 MT 23 MIC,PLASTIFICACION,42,2277600,7
112021,2023,Febrero,2,ROLLO BOPP MATE 330 MM X 4000 MT 18 MIC,PLASTIFICACION,0,0,0
112013,2023,Febrero,2,ROLLO BOPP MATE 330 MM X 500 MT 22 MIC,PLASTIFICACION,4,520000,231
112015,2023,Febrero,2,ROLLO BOPP MATE 345 MM X 4000 MT 18 MIC,PLASTIFICACION,79,35272190,95
112025,2023,Febrero,2,ROLLO BOPP MATE 400 MM X 4000 MT 18 MIC,PLASTIFICACION,6,3295090,93
112016,2023,Febrero,2,ROLLO BOPP MATE 445 MM X 4000 MT 18 MIC,PLASTIFICACION,0,0,0
112017,2023,Febrero,2,ROLLO BOPP MATE 495 MM X 4000 MT 18 MIC,PLASTIFICACION,84,54349510,367
112018,2023,Febrero,2,ROLLO BOPP MATE 595 MM X 4000 MT 18 MIC,PLASTIFICACION,4,2320750,43
112019,2023,Febrero,2,ROLLO BOPP MATE 695 MM X 4000 MT 18 MIC,PLASTIFICACION,12,8376120,75
112005,2023,Febrero,2,ROLLO SUPERBONDING BRILLANTE 330 MM X 500 MT 30 MIC,PLASTIFICACION,9,1822500,64
122041,2023,Febrero,2,TIRA 2.1 X 64 LOOPS  12MM CAJA X 540 BLANCO,ANILLO DOBLE O,9,3953800,69
122042,2023,Febrero,2,TIRA 2.1 X 64 LOOPS  12MM CAJA X 540 NEGRO,ANILLO DOBLE O,7,3236200,78
122043,2023,Febrero,2,TIRA 2.1 X 64 LOOPS  12MM CAJA X 540 PLATA,ANILLO DOBLE O,1,536500,70
122044,2023,Febrero,2,TIRA 2.1 X 64 LOOPS  14MM CAJA X 384 BLANCO,ANILLO DOBLE O,20,7815255,7
122045,2023,Febrero,2,TIRA 2.1 X 64 LOOPS  14MM CAJA X 384 NEGRO,ANILLO DOBLE O,7,2825340,35
122046,2023,Febrero,2,TIRA 2.1 X 64 LOOPS  14MM CAJA X 384 PLATA,ANILLO DOBLE O,0,0,33
122047,2023,Febrero,2,TIRA 2.1 X 64 LOOPS  16MM CAJA X 308 BLANCO,ANILLO DOBLE O,33,12891586,3
122048,2023,Febrero,2,TIRA 2.1 X 64 LOOPS  16MM CAJA X 308 BRONCE,ANILLO DOBLE O,0,0,25
122049,2023,Febrero,2,TIRA 2.1 X 64 LOOPS  16MM CAJA X 308 NEGRO,ANILLO DOBLE O,14,5591250,132
122050,2023,Febrero,2,TIRA 2.1 X 64 LOOPS  16MM CAJA X 308 PLATA,ANILLO DOBLE O,0,0,64
122051,2023,Febrero,2,TIRA 2.1 X 64 LOOPS  19MM CAJA X 252 BLANCO,ANILLO DOBLE O,29,13052550,7
122052,2023,Febrero,2,TIRA 2.1 X 64 LOOPS  19MM CAJA X 252 BRONCE,ANILLO DOBLE O,0,0,0
122053,2023,Febrero,2,TIRA 2.1 X 64 LOOPS  19MM CAJA X 252 NEGRO,ANILLO DOBLE O,34,14811700,58
122054,2023,Febrero,2,TIRA 2.1 X 64 LOOPS  19MM CAJA X 252 PLATA,ANILLO DOBLE O,7,3325450,6
122055,2023,Febrero,2,TIRA 2.1 X 64 LOOPS  22MM CAJA X 192 BLANCO,ANILLO DOBLE O,2,908200,0
122056,2023,Febrero,2,TIRA 2.1 X 64 LOOPS  22MM CAJA X 192 BRONCE,ANILLO DOBLE O,1,480250,2
122057,2023,Febrero,2,TIRA 2.1 X 64 LOOPS  22MM CAJA X 192 NEGRO,ANILLO DOBLE O,0,0,0
122058,2023,Febrero,2,TIRA 2.1 X 64 LOOPS  22MM CAJA X 192 PLATA,ANILLO DOBLE O,2,1021440,14
122059,2023,Febrero,2,TIRA 2.1 X 64 LOOPS  25MM CAJA X 140 BLANCO,ANILLO DOBLE O,1,417000,54
122077,2023,Febrero,2,TIRA 2.1 X 64 LOOPS  25MM CAJA X 140 BRONCE,ANILLO DOBLE O,0,0,17
122060,2023,Febrero,2,TIRA 2.1 X 64 LOOPS  25MM CAJA X 140 NEGRO,ANILLO DOBLE O,3,1125900,66
122061,2023,Febrero,2,TIRA 2.1 X 64 LOOPS  25MM CAJA X 140 PLATA,ANILLO DOBLE O,4,1821300,28
122062,2023,Febrero,2,TIRA 2.1 X 64 LOOPS  28MM CAJA X 96 BLANCO,ANILLO DOBLE O,15,6058080,81
122063,2023,Febrero,2,TIRA 2.1 X 64 LOOPS  28MM CAJA X 96 NEGRO,ANILLO DOBLE O,0,0,48
122064,2023,Febrero,2,TIRA 2.1 X 64 LOOPS  28MM CAJA X 96 PLATA,ANILLO DOBLE O,0,0,2
122065,2023,Febrero,2,TIRA 2.1 X 64 LOOPS  32MM CAJA X 96 BLANCO,ANILLO DOBLE O,1,518700,61
122066,2023,Febrero,2,TIRA 2.1 X 64 LOOPS  32MM CAJA X 96 NEGRO,ANILLO DOBLE O,2,1037400,65
131008,2023,Febrero,2,VARILLA MEDIA LUNA  10 CM X 100 BLANCO,ANILLO DOBLE O,1,11700,2413
131007,2023,Febrero,2,VARILLA MEDIA LUNA  10 CM X 100 NEGRO,ANILLO DOBLE O,0,0,1235
131010,2023,Febrero,2,VARILLA MEDIA LUNA  15 CM X 100 BLANCO,ANILLO DOBLE O,0,0,1610
131009,2023,Febrero,2,VARILLA MEDIA LUNA  15 CM X 100 NEGRO,ANILLO DOBLE O,0,0,799
131033,2023,Febrero,2,VARILLA MEDIA LUNA  20 CM X 100 BLANCO,ANILLO DOBLE O,0,0,228
131034,2023,Febrero,2,VARILLA MEDIA LUNA  20 CM X 100 NEGRO,ANILLO DOBLE O,0,0,396
131017,2023,Febrero,2,YOYO ORIGINAL CAJA X 50 AMARILLO,VARIOS,0,0,48
131018,2023,Febrero,2,YOYO ORIGINAL CAJA X 50 AZUL,VARIOS,42,2366000,472
131019,2023,Febrero,2,YOYO ORIGINAL CAJA X 50 BLANCO,VARIOS,0,0,0
131020,2023,Febrero,2,YOYO ORIGINAL CAJA X 50 NEGRO,VARIOS,7,441000,791
131021,2023,Febrero,2,YOYO ORIGINAL CAJA X 50 ROJO,VARIOS,4,252000,220
131022,2023,Febrero,2,YOYO ORIGINAL CAJA X 50 VERDE,VARIOS,0,0,310
131012,2023,Marzo,3,ACETATOS CARTA PAQ X 50,VARIOS,464,5373000,692
113001,2023,Marzo,3,BOLSILLO CARNET 60 X 90 MM 175 MIC CAJA X 100,LAMINACION,0,0,0
113005,2023,Marzo,3,BOLSILLO CARTA 225MM X 288MM 125 MIC CAJA X 100,LAMINACION,948,40998600,6506
113006,2023,Marzo,3,BOLSILLO CARTA 225MM X 288MM 175 MIC CAJA X 100,LAMINACION,132,7927290,3080
113007,2023,Marzo,3,BOLSILLO CARTA 225MM X 288MM 250 MIC CAJA X 50,LAMINACION,252,12279270,33
113002,2023,Marzo,3,BOLSILLO CEDULA 70 X 100 MM 175 MIC CAJA X 100,LAMINACION,166,1186570,4149
113008,2023,Marzo,3,BOLSILLO OFICIO 225MM X 337MM 125 MIC CAJA X 100,LAMINACION,438,22402500,1657
113003,2023,Marzo,3,BOLSILLO TARJETA PROPIEDAD 80 X 110 MM 175 MIC CAJA X 100,LAMINACION,270,2313340,10260
121009,2023,Marzo,3,CARATULA CARTA GRAIN PAQ X 50 AZUL,CARATULA,0,0,0
121010,2023,Marzo,3,CARATULA CARTA GRAIN PAQ X 50 NEGRO,CARATULA,0,0,0
121034,2023,Marzo,3,CARATULA CARTA STRIPE PAQ X 50 AMARILLO,CARATULA,196,2265800,1065
121017,2023,Marzo,3,CARATULA CARTA STRIPE PAQ X 50 AZUL T-1,CARATULA,38,469000,0
121018,2023,Marzo,3,CARATULA CARTA STRIPE PAQ X 50 AZUL T-2,CARATULA,223,2706800,2467
121019,2023,Marzo,3,CARATULA CARTA STRIPE PAQ X 50 HUMO,CARATULA,211,2582600,2154
121020,2023,Marzo,3,CARATULA CARTA STRIPE PAQ X 50 LILA,CARATULA,140,1701800,502
121021,2023,Marzo,3,CARATULA CARTA STRIPE PAQ X 50 NARANJA,CARATULA,327,3741000,1352
121022,2023,Marzo,3,CARATULA CARTA STRIPE PAQ X 50 ROJO,CARATULA,126,1527600,1445
121023,2023,Marzo,3,CARATULA CARTA STRIPE PAQ X 50 TRANSPARENTE,CARATULA,2084,23984600,4500
121024,2023,Marzo,3,CARATULA CARTA STRIPE PAQ X 50 VERDE T-1,CARATULA,83,1005000,1944
121025,2023,Marzo,3,CARATULA CARTA STRIPE PAQ X 50 VERDE T-2,CARATULA,98,1192600,4994
121032,2023,Marzo,3,CARATULA LEGAL STRIPE PAQ X 50 TRANSPARENTE,CARATULA,7,490000,935
121030,2023,Marzo,3,CARATULA OFICIO STRIPE PAQ X 50 TRANSPARENTE,CARATULA,255,3275000,437
121031,2023,Marzo,3,CARATULA OFICIO STRIPE PAQ X 50 VERDE T-2,CARATULA,40,558000,211
122009,2023,Marzo,3,CARRETE  2.1   16 MM X 10500 LOOPS BLANCO,ANILLO DOBLE O,1,299250,2
122010,2023,Marzo,3,CARRETE  2.1   16 MM X 10500 LOOPS NEGRO,ANILLO DOBLE O,1,299250,31
122011,2023,Marzo,3,CARRETE  2.1   16 MM X 10500 LOOPS PLATA,ANILLO DOBLE O,0,0,9
122013,2023,Marzo,3,CARRETE  2.1   19 MM X 7000 LOOPS BLANCO,ANILLO DOBLE O,0,0,34
122016,2023,Marzo,3,CARRETE  2.1   19 MM X 7000 LOOPS BRONCE,ANILLO DOBLE O,0,0,2
122014,2023,Marzo,3,CARRETE  2.1   19 MM X 7000 LOOPS NEGRO,ANILLO DOBLE O,0,0,20
122015,2023,Marzo,3,CARRETE  2.1   19 MM X 7000 LOOPS PLATA,ANILLO DOBLE O,1,318250,19
122017,2023,Marzo,3,CARRETE  3.1    8 MM X 60000 LOOPS BLANCO,ANILLO DOBLE O,0,0,72
122018,2023,Marzo,3,CARRETE  3.1    8 MM X 60000 LOOPS NEGRO,ANILLO DOBLE O,0,0,24
122019,2023,Marzo,3,CARRETE  3.1    8 MM X 60000 LOOPS PLATA,ANILLO DOBLE O,0,0,21
122020,2023,Marzo,3,CARRETE  3.1    9 MM X 43000 LOOPS BLANCO,ANILLO DOBLE O,1,354450,70
122021,2023,Marzo,3,CARRETE  3.1    9 MM X 43000 LOOPS BRONCE,ANILLO DOBLE O,0,0,39
122022,2023,Marzo,3,CARRETE  3.1    9 MM X 43000 LOOPS NEGRO,ANILLO DOBLE O,1,354450,1
122023,2023,Marzo,3,CARRETE  3.1    9 MM X 43000 LOOPS PLATA,ANILLO DOBLE O,0,0,31
122024,2023,Marzo,3,CARRETE  3.1   11 MM X 32000 LOOPS BLANCO,ANILLO DOBLE O,0,0,50
122025,2023,Marzo,3,CARRETE  3.1   11 MM X 32000 LOOPS NEGRO,ANILLO DOBLE O,4,1580040,1
122026,2023,Marzo,3,CARRETE  3.1   12 MM X 24000 LOOPS BLANCO,ANILLO DOBLE O,0,0,50
122027,2023,Marzo,3,CARRETE  3.1   12 MM X 24000 LOOPS NEGRO,ANILLO DOBLE O,0,0,41
122028,2023,Marzo,3,CARRETE  3.1   12 MM X 24000 LOOPS PLATA,ANILLO DOBLE O,0,0,13
122029,2023,Marzo,3,CARRETE  3.1   14 MM X 19300 LOOPS BLANCO,ANILLO DOBLE O,0,0,20
122030,2023,Marzo,3,CARRETE  3.1   14 MM X 19300 LOOPS NEGRO,ANILLO DOBLE O,0,0,32
122031,2023,Marzo,3,CARRETE  3.1   14 MM X 19300 LOOPS PLATA,ANILLO DOBLE O,0,0,12
122081,2023,Marzo,3,DOBLE O CARTA 2.1    8 MM  CAJA X 100 BLANCO,ANILLO DOBLE O,0,0,250
122082,2023,Marzo,3,DOBLE O CARTA 2.1    8 MM  CAJA X 100 NEGRO,ANILLO DOBLE O,0,0,305
122083,2023,Marzo,3,DOBLE O CARTA 2.1    9 MM  CAJA X 100 BLANCO,ANILLO DOBLE O,1,31500,252
122084,2023,Marzo,3,DOBLE O CARTA 2.1    9 MM  CAJA X 100 NEGRO,ANILLO DOBLE O,1,31500,223
122085,2023,Marzo,3,DOBLE O CARTA 2.1   12 MM  CAJA X 100 BLANCO,ANILLO DOBLE O,2,88000,27
122086,2023,Marzo,3,DOBLE O CARTA 2.1   12 MM  CAJA X 100 NEGRO,ANILLO DOBLE O,5,187000,216
122087,2023,Marzo,3,DOBLE O CARTA 2.1   14 MM  CAJA X 100 BLANCO,ANILLO DOBLE O,0,0,264
122088,2023,Marzo,3,DOBLE O CARTA 2.1   14 MM  CAJA X 100 NEGRO,ANILLO DOBLE O,5,246500,200
122089,2023,Marzo,3,DOBLE O CARTA 2.1   16 MM  CAJA X 50 BLANCO,ANILLO DOBLE O,26,883500,316
122090,2023,Marzo,3,DOBLE O CARTA 2.1   16 MM  CAJA X 50 NEGRO,ANILLO DOBLE O,7,237500,251
122091,2023,Marzo,3,DOBLE O CARTA 2.1   19 MM  CAJA X 50 BLANCO,ANILLO DOBLE O,3,135000,323
122112,2023,Marzo,3,DOBLE O CARTA 2.1   19 MM  CAJA X 50 BRONCE,ANILLO DOBLE O,0,0,0
122092,2023,Marzo,3,DOBLE O CARTA 2.1   19 MM  CAJA X 50 NEGRO,ANILLO DOBLE O,27,1091250,309
122093,2023,Marzo,3,DOBLE O CARTA 2.1   22 MM  CAJA X 50 BLANCO,ANILLO DOBLE O,11,604750,240
122094,2023,Marzo,3,DOBLE O CARTA 2.1   22 MM  CAJA X 50 NEGRO,ANILLO DOBLE O,10,545750,57
122095,2023,Marzo,3,DOBLE O CARTA 2.1   25 MM  CAJA X 50 BLANCO,ANILLO DOBLE O,1,71500,311
122096,2023,Marzo,3,DOBLE O CARTA 2.1   25 MM  CAJA X 50 NEGRO,ANILLO DOBLE O,6,375375,203
122097,2023,Marzo,3,DOBLE O CARTA 2.1   28 MM  CAJA X 30 BLANCO,ANILLO DOBLE O,0,0,400
122098,2023,Marzo,3,DOBLE O CARTA 2.1   28 MM  CAJA X 30 NEGRO,ANILLO DOBLE O,1,71500,356
122099,2023,Marzo,3,DOBLE O CARTA 2.1   32 MM  CAJA X 30 BLANCO,ANILLO DOBLE O,1,79000,357
122100,2023,Marzo,3,DOBLE O CARTA 2.1   32 MM  CAJA X 30 NEGRO,ANILLO DOBLE O,0,0,167
122101,2023,Marzo,3,DOBLE O CARTA 3.1    8 MM   CAJA X 100 BLANCO,ANILLO DOBLE O,9,259875,348
122102,2023,Marzo,3,DOBLE O CARTA 3.1    8 MM  CAJA X 100 NEGRO,ANILLO DOBLE O,4,126000,276
122103,2023,Marzo,3,DOBLE O CARTA 3.1    9 MM  CAJA X 100 BLANCO,ANILLO DOBLE O,3,120000,308
122104,2023,Marzo,3,DOBLE O CARTA 3.1    9 MM  CAJA X 100 NEGRO,ANILLO DOBLE O,19,700000,192
122105,2023,Marzo,3,DOBLE O CARTA 3.1   11 MM  CAJA X 100 BLANCO,ANILLO DOBLE O,35,1682500,391
122106,2023,Marzo,3,DOBLE O CARTA 3.1   11 MM  CAJA X 100 NEGRO,ANILLO DOBLE O,1,50500,209
122108,2023,Marzo,3,DOBLE O CARTA 3.1   12 MM  CAJA X 100 BLANCO,ANILLO DOBLE O,10,520000,744
122107,2023,Marzo,3,DOBLE O CARTA 3.1   12 MM  CAJA X 100 NEGRO,ANILLO DOBLE O,1,53500,253
122109,2023,Marzo,3,DOBLE O CARTA 3.1   12 MM  CAJA X 100 PLATA,ANILLO DOBLE O,0,0,182
122110,2023,Marzo,3,DOBLE O CARTA 3.1   14 MM  CAJA X 100 BLANCO,ANILLO DOBLE O,1,71500,279
122111,2023,Marzo,3,DOBLE O CARTA 3.1   14 MM  CAJA X 100 NEGRO,ANILLO DOBLE O,1,71500,264
111001,2023,Marzo,3,ROLLO 113 MM X 60 MTS 175 MICRAS,LAMINACION,38,1122880,1315
111002,2023,Marzo,3,ROLLO 113 MM X 60 MTS 250 MICRAS,LAMINACION,21,900900,292
111003,2023,Marzo,3,ROLLO 226 MM X 60 MTS 125 MICRAS,LAMINACION,463,20249280,0
111004,2023,Marzo,3,ROLLO 226 MM X 60 MTS 175 MICRAS,LAMINACION,3,217800,141
111005,2023,Marzo,3,ROLLO 226 MM X 60 MTS 250 MICRAS,LAMINACION,0,0,0
111007,2023,Marzo,3,ROLLO 300 MM X 60 MTS 125 MICRAS,LAMINACION,0,0,0
111008,2023,Marzo,3,ROLLO 300 MM X 60 MTS 250 MICRAS,LAMINACION,8,936000,43
111018,2023,Marzo,3,ROLLO 350 MM X 60 MTS 250 MICRAS,LAMINACION,0,0,324
111010,2023,Marzo,3,ROLLO 375 MM X 60 MTS 125 MICRAS,LAMINACION,217,15624000,0
111013,2023,Marzo,3,ROLLO 375 MM X 75 MTS 75 MICRAS MATTE,LAMINACION,4,277200,130
111014,2023,Marzo,3,ROLLO 450 MM X 75 MTS 75 MICRAS BRILLANTE,LAMINACION,9,702900,21
111019,2023,Marzo,3,ROLLO 540 MM X 60 MTS 125 MICRAS,LAMINACION,0,0,0
111020,2023,Marzo,3,ROLLO 540 MM X 60 MTS 175 MICRAS,LAMINACION,0,0,0
111016,2023,Marzo,3,ROLLO 680 MM X 60 MTS 125 MICRAS BRILLANTE,LAMINACION,146,27605420,0
112001,2023,Marzo,3,ROLLO BOPP BRILLANTE 250 MM X 4000 MT 18 MIC,PLASTIFICACION,7,2471690,104
112002,2023,Marzo,3,ROLLO BOPP BRILLANTE 300 MM X 4000 MT 18 MIC,PLASTIFICACION,18,7510610,77
112003,2023,Marzo,3,ROLLO BOPP BRILLANTE 330 MM X 200 MT 23 MIC,PLASTIFICACION,0,0,0
112006,2023,Marzo,3,ROLLO BOPP BRILLANTE 345 MM X 4000 MT 18 MIC,PLASTIFICACION,23,11064700,201
112026,2023,Marzo,3,ROLLO BOPP BRILLANTE 400 MM X 4000 MT 18 MIC,PLASTIFICACION,8,4173150,92
112007,2023,Marzo,3,ROLLO BOPP BRILLANTE 445 MM X 4000 MT 18 MIC,PLASTIFICACION,3,1700980,0
112029,2023,Marzo,3,ROLLO BOPP BRILLANTE 495 MM X 2000 MT 18 MIC,PLASTIFICACION,5,1664400,57
112008,2023,Marzo,3,ROLLO BOPP BRILLANTE 495 MM X 4000 MT 18 MIC,PLASTIFICACION,50,34023480,29
112028,2023,Marzo,3,ROLLO BOPP BRILLANTE 595 MM X 4000 MT 18 MIC,PLASTIFICACION,19,11430990,16
112009,2023,Marzo,3,ROLLO BOPP BRILLANTE 695 MM X 4000 MT 18 MIC,PLASTIFICACION,0,0,0
112024,2023,Marzo,3,ROLLO BOPP MATE 200 MM X 4000 MT 18 MIC,PLASTIFICACION,0,0,0
112010,2023,Marzo,3,ROLLO BOPP MATE 250 MM X 4000 MT 18 MIC,PLASTIFICACION,7,2379600,82
112011,2023,Marzo,3,ROLLO BOPP MATE 300 MM X 4000 MT 18 MIC,PLASTIFICACION,15,6083300,145
112012,2023,Marzo,3,ROLLO BOPP MATE 330 MM X 200 MT 23 MIC,PLASTIFICACION,2,112000,5
112021,2023,Marzo,3,ROLLO BOPP MATE 330 MM X 4000 MT 18 MIC,PLASTIFICACION,0,0,0
112013,2023,Marzo,3,ROLLO BOPP MATE 330 MM X 500 MT 22 MIC,PLASTIFICACION,12,1560000,219
112015,2023,Marzo,3,ROLLO BOPP MATE 345 MM X 4000 MT 18 MIC,PLASTIFICACION,38,16672350,58
112025,2023,Marzo,3,ROLLO BOPP MATE 400 MM X 4000 MT 18 MIC,PLASTIFICACION,6,3436400,87
112016,2023,Marzo,3,ROLLO BOPP MATE 445 MM X 4000 MT 18 MIC,PLASTIFICACION,0,0,0
112017,2023,Marzo,3,ROLLO BOPP MATE 495 MM X 4000 MT 18 MIC,PLASTIFICACION,42,26976460,326
112018,2023,Marzo,3,ROLLO BOPP MATE 595 MM X 4000 MT 18 MIC,PLASTIFICACION,6,3474050,37
112019,2023,Marzo,3,ROLLO BOPP MATE 695 MM X 4000 MT 18 MIC,PLASTIFICACION,15,10089600,60
112005,2023,Marzo,3,ROLLO SUPERBONDING BRILLANTE 330 MM X 500 MT 30 MIC,PLASTIFICACION,0,0,64
122041,2023,Marzo,3,TIRA 2.1 X 64 LOOPS  12MM CAJA X 540 BLANCO,ANILLO DOBLE O,10,4544100,119
122042,2023,Marzo,3,TIRA 2.1 X 64 LOOPS  12MM CAJA X 540 NEGRO,ANILLO DOBLE O,3,1239300,115
122043,2023,Marzo,3,TIRA 2.1 X 64 LOOPS  12MM CAJA X 540 PLATA,ANILLO DOBLE O,0,0,70
122044,2023,Marzo,3,TIRA 2.1 X 64 LOOPS  14MM CAJA X 384 BLANCO,ANILLO DOBLE O,4,1686090,43
122045,2023,Marzo,3,TIRA 2.1 X 64 LOOPS  14MM CAJA X 384 NEGRO,ANILLO DOBLE O,2,774690,33
122046,2023,Marzo,3,TIRA 2.1 X 64 LOOPS  14MM CAJA X 384 PLATA,ANILLO DOBLE O,1,429250,32
122047,2023,Marzo,3,TIRA 2.1 X 64 LOOPS  16MM CAJA X 308 BLANCO,ANILLO DOBLE O,6,2380000,137
122048,2023,Marzo,3,TIRA 2.1 X 64 LOOPS  16MM CAJA X 308 BRONCE,ANILLO DOBLE O,0,0,25
122049,2023,Marzo,3,TIRA 2.1 X 64 LOOPS  16MM CAJA X 308 NEGRO,ANILLO DOBLE O,14,5527500,158
122050,2023,Marzo,3,TIRA 2.1 X 64 LOOPS  16MM CAJA X 308 PLATA,ANILLO DOBLE O,0,0,64
122051,2023,Marzo,3,TIRA 2.1 X 64 LOOPS  19MM CAJA X 252 BLANCO,ANILLO DOBLE O,6,2657760,101
122052,2023,Marzo,3,TIRA 2.1 X 64 LOOPS  19MM CAJA X 252 BRONCE,ANILLO DOBLE O,0,0,0
122053,2023,Marzo,3,TIRA 2.1 X 64 LOOPS  19MM CAJA X 252 NEGRO,ANILLO DOBLE O,8,3546160,70
122054,2023,Marzo,3,TIRA 2.1 X 64 LOOPS  19MM CAJA X 252 PLATA,ANILLO DOBLE O,0,0,6
122055,2023,Marzo,3,TIRA 2.1 X 64 LOOPS  22MM CAJA X 192 BLANCO,ANILLO DOBLE O,2,956000,38
122056,2023,Marzo,3,TIRA 2.1 X 64 LOOPS  22MM CAJA X 192 BRONCE,ANILLO DOBLE O,0,0,2
122057,2023,Marzo,3,TIRA 2.1 X 64 LOOPS  22MM CAJA X 192 NEGRO,ANILLO DOBLE O,0,0,60
122058,2023,Marzo,3,TIRA 2.1 X 64 LOOPS  22MM CAJA X 192 PLATA,ANILLO DOBLE O,1,537600,13
122059,2023,Marzo,3,TIRA 2.1 X 64 LOOPS  25MM CAJA X 140 BLANCO,ANILLO DOBLE O,11,3690450,83
122077,2023,Marzo,3,TIRA 2.1 X 64 LOOPS  25MM CAJA X 140 BRONCE,ANILLO DOBLE O,0,0,17
122060,2023,Marzo,3,TIRA 2.1 X 64 LOOPS  25MM CAJA X 140 NEGRO,ANILLO DOBLE O,13,4800708,53
122061,2023,Marzo,3,TIRA 2.1 X 64 LOOPS  25MM CAJA X 140 PLATA,ANILLO DOBLE O,0,0,28
122062,2023,Marzo,3,TIRA 2.1 X 64 LOOPS  28MM CAJA X 96 BLANCO,ANILLO DOBLE O,0,0,81
122063,2023,Marzo,3,TIRA 2.1 X 64 LOOPS  28MM CAJA X 96 NEGRO,ANILLO DOBLE O,0,0,48
122064,2023,Marzo,3,TIRA 2.1 X 64 LOOPS  28MM CAJA X 96 PLATA,ANILLO DOBLE O,0,0,32
122065,2023,Marzo,3,TIRA 2.1 X 64 LOOPS  32MM CAJA X 96 BLANCO,ANILLO DOBLE O,0,0,61
122066,2023,Marzo,3,TIRA 2.1 X 64 LOOPS  32MM CAJA X 96 NEGRO,ANILLO DOBLE O,0,0,65
